Start,Value,End,Pollutant,Unit
2024-05-21 23:00:00,5.316666666666666,2024-05-22 00:00:00,6001,ug.m-3
2024-05-22 00:00:00,4.53,2024-05-22 01:00:00,6001,ug.m-3
2024-05-22 01:00:00,4.823333333333333,2024-05-22 02:00:00,6001,ug.m-3
2024-05-22 02:00:00,4.093333333333334,2024-05-22 03:00:00,6001,ug.m-3
2024-05-22 03:00:00,4.363333333333333,2024-05-22 04:00:00,6001,ug.m-3
2024-05-22 04:00:00,4.703333333333333,2024-05-22 05:00:00,6001,ug.m-3
2024-05-22 05:00:00,5.8933333333333335,2024-05-22 06:00:00,6001,ug.m-3
2024-05-22 06:00:00,7.38,2024-05-22 07:00:00,6001,ug.m-3
2024-05-22 07:00:00,6.416666666666667,2024-05-22 08:00:00,6001,ug.m-3
2024-05-22 08:00:00,5.473333333333334,2024-05-22 09:00:00,6001,ug.m-3
2024-05-22 09:00:00,5.19,2024-05-22 10:00:00,6001,ug.m-3
2024-05-22 10:00:00,4.363333333333333,2024-05-22 11:00:00,6001,ug.m-3
2024-05-22 11:00:00,4.086666666666667,2024-05-22 12:00:00,6001,ug.m-3
2024-05-22 12:00:00,3.9233333333333333,2024-05-22 13:00:00,6001,ug.m-3
2024-05-22 13:00:00,4.193333333333333,2024-05-22 14:00:00,6001,ug.m-3
2024-05-22 14:00:00,4.306666666666667,2024-05-22 15:00:00,6001,ug.m-3
2024-05-22 15:00:00,4.373333333333334,2024-05-22 16:00:00,6001,ug.m-3
2024-05-22 16:00:00,6.113333333333333,2024-05-22 17:00:00,6001,ug.m-3
2024-05-22 17:00:00,6.2299999999999995,2024-05-22 18:00:00,6001,ug.m-3
2024-05-22 18:00:00,6.263333333333333,2024-05-22 19:00:00,6001,ug.m-3
2024-05-22 19:00:00,6.423333333333333,2024-05-22 20:00:00,6001,ug.m-3
2024-05-22 20:00:00,5.33,2024-05-22 21:00:00,6001,ug.m-3
2024-05-22 21:00:00,6.419999999999999,2024-05-22 22:00:00,6001,ug.m-3
2024-05-22 22:00:00,7.146666666666667,2024-05-22 23:00:00,6001,ug.m-3
2024-05-22 23:00:00,6.596666666666667,2024-05-23 00:00:00,6001,ug.m-3
2024-05-23 00:00:00,5.083333333333333,2024-05-23 01:00:00,6001,ug.m-3
2024-05-23 01:00:00,4.713333333333334,2024-05-23 02:00:00,6001,ug.m-3
2024-05-23 02:00:00,4.3533333333333335,2024-05-23 03:00:00,6001,ug.m-3
2024-05-23 03:00:00,3.9433333333333334,2024-05-23 04:00:00,6001,ug.m-3
2024-05-23 04:00:00,4.03,2024-05-23 05:00:00,6001,ug.m-3
2024-05-23 05:00:00,4.446666666666666,2024-05-23 06:00:00,6001,ug.m-3
2024-05-23 06:00:00,4.833333333333333,2024-05-23 07:00:00,6001,ug.m-3
2024-05-23 07:00:00,4.8933333333333335,2024-05-23 08:00:00,6001,ug.m-3
2024-05-23 08:00:00,3.676666666666667,2024-05-23 09:00:00,6001,ug.m-3
2024-05-23 09:00:00,1.9800000000000002,2024-05-23 10:00:00,6001,ug.m-3
2024-05-23 10:00:00,1.8466666666666667,2024-05-23 11:00:00,6001,ug.m-3
2024-05-23 11:00:00,2.0866666666666664,2024-05-23 12:00:00,6001,ug.m-3
2024-05-23 12:00:00,1.6566666666666665,2024-05-23 13:00:00,6001,ug.m-3
2024-05-23 13:00:00,1.1566666666666667,2024-05-23 14:00:00,6001,ug.m-3
2024-05-23 14:00:00,1.3633333333333333,2024-05-23 15:00:00,6001,ug.m-3
2024-05-23 15:00:00,1.2933333333333332,2024-05-23 16:00:00,6001,ug.m-3
2024-05-23 16:00:00,1.82,2024-05-23 17:00:00,6001,ug.m-3
2024-05-23 17:00:00,2.1933333333333334,2024-05-23 18:00:00,6001,ug.m-3
2024-05-23 18:00:00,5.17,2024-05-23 19:00:00,6001,ug.m-3
2024-05-23 19:00:00,6.760000000000001,2024-05-23 20:00:00,6001,ug.m-3
2024-05-23 20:00:00,6.609999999999999,2024-05-23 21:00:00,6001,ug.m-3
2024-05-23 21:00:00,7.153333333333333,2024-05-23 22:00:00,6001,ug.m-3
2024-05-23 22:00:00,7.806666666666666,2024-05-23 23:00:00,6001,ug.m-3
2024-05-23 23:00:00,7.796666666666667,2024-05-24 00:00:00,6001,ug.m-3
2024-05-24 00:00:00,6.89,2024-05-24 01:00:00,6001,ug.m-3
2024-05-24 01:00:00,9.203333333333333,2024-05-24 02:00:00,6001,ug.m-3
2024-05-24 02:00:00,8.453333333333333,2024-05-24 03:00:00,6001,ug.m-3
2024-05-24 03:00:00,7.046666666666667,2024-05-24 04:00:00,6001,ug.m-3
2024-05-24 04:00:00,6.05,2024-05-24 05:00:00,6001,ug.m-3
2024-05-24 05:00:00,4.926666666666667,2024-05-24 06:00:00,6001,ug.m-3
2024-05-24 06:00:00,4.426666666666667,2024-05-24 07:00:00,6001,ug.m-3
2024-05-24 07:00:00,3.9166666666666665,2024-05-24 08:00:00,6001,ug.m-3
2024-05-24 08:00:00,3.686666666666667,2024-05-24 09:00:00,6001,ug.m-3
2024-05-24 09:00:00,3.16,2024-05-24 10:00:00,6001,ug.m-3
2024-05-24 10:00:00,2.776666666666667,2024-05-24 11:00:00,6001,ug.m-3
2024-05-24 11:00:00,3.16,2024-05-24 12:00:00,6001,ug.m-3
2024-05-24 12:00:00,3.6233333333333335,2024-05-24 13:00:00,6001,ug.m-3
2024-05-24 13:00:00,3.6533333333333338,2024-05-24 14:00:00,6001,ug.m-3
2024-05-24 14:00:00,4.1499999999999995,2024-05-24 15:00:00,6001,ug.m-3
2024-05-24 15:00:00,5.516666666666666,2024-05-24 16:00:00,6001,ug.m-3
2024-05-24 16:00:00,6.493333333333333,2024-05-24 17:00:00,6001,ug.m-3
2024-05-24 17:00:00,8.37,2024-05-24 18:00:00,6001,ug.m-3
2024-05-24 18:00:00,9.363333333333335,2024-05-24 19:00:00,6001,ug.m-3
2024-05-24 19:00:00,10.633333333333335,2024-05-24 20:00:00,6001,ug.m-3
2024-05-24 20:00:00,10.43,2024-05-24 21:00:00,6001,ug.m-3
2024-05-24 21:00:00,11.69,2024-05-24 22:00:00,6001,ug.m-3
2024-05-24 22:00:00,11.0,2024-05-24 23:00:00,6001,ug.m-3
2024-05-24 23:00:00,10.45,2024-05-25 00:00:00,6001,ug.m-3
2024-05-25 00:00:00,10.883333333333333,2024-05-25 01:00:00,6001,ug.m-3
2024-05-25 01:00:00,10.253333333333332,2024-05-25 02:00:00,6001,ug.m-3
2024-05-25 02:00:00,9.566666666666668,2024-05-25 03:00:00,6001,ug.m-3
2024-05-25 03:00:00,9.5,2024-05-25 04:00:00,6001,ug.m-3
2024-05-25 04:00:00,9.12,2024-05-25 05:00:00,6001,ug.m-3
2024-05-25 05:00:00,8.806666666666667,2024-05-25 06:00:00,6001,ug.m-3
2024-05-25 06:00:00,8.473333333333334,2024-05-25 07:00:00,6001,ug.m-3
2024-05-25 07:00:00,8.863333333333333,2024-05-25 08:00:00,6001,ug.m-3
2024-05-25 08:00:00,7.743333333333333,2024-05-25 09:00:00,6001,ug.m-3
2024-05-25 09:00:00,6.3999999999999995,2024-05-25 10:00:00,6001,ug.m-3
2024-05-25 10:00:00,5.056666666666667,2024-05-25 11:00:00,6001,ug.m-3
2024-05-25 11:00:00,4.476666666666667,2024-05-25 12:00:00,6001,ug.m-3
2024-05-25 12:00:00,3.926666666666667,2024-05-25 13:00:00,6001,ug.m-3
2024-05-25 13:00:00,4.093333333333333,2024-05-25 14:00:00,6001,ug.m-3
2024-05-25 14:00:00,3.8733333333333335,2024-05-25 15:00:00,6001,ug.m-3
2024-05-25 15:00:00,3.9066666666666663,2024-05-25 16:00:00,6001,ug.m-3
2024-05-25 16:00:00,3.266666666666667,2024-05-25 17:00:00,6001,ug.m-3
2024-05-25 17:00:00,3.5933333333333333,2024-05-25 18:00:00,6001,ug.m-3
2024-05-25 18:00:00,5.363333333333333,2024-05-25 19:00:00,6001,ug.m-3
2024-05-25 19:00:00,6.94,2024-05-25 20:00:00,6001,ug.m-3
2024-05-25 20:00:00,9.133333333333333,2024-05-25 21:00:00,6001,ug.m-3
2024-05-25 21:00:00,11.426666666666668,2024-05-25 22:00:00,6001,ug.m-3
2024-05-25 22:00:00,12.283333333333333,2024-05-25 23:00:00,6001,ug.m-3
2024-05-25 23:00:00,11.219999999999999,2024-05-26 00:00:00,6001,ug.m-3
2024-05-26 00:00:00,10.32,2024-05-26 01:00:00,6001,ug.m-3
2024-05-26 01:00:00,7.6933333333333325,2024-05-26 02:00:00,6001,ug.m-3
2024-05-26 02:00:00,7.653333333333333,2024-05-26 03:00:00,6001,ug.m-3
2024-05-26 03:00:00,8.41,2024-05-26 04:00:00,6001,ug.m-3
2024-05-26 04:00:00,9.386666666666667,2024-05-26 05:00:00,6001,ug.m-3
2024-05-26 05:00:00,9.623333333333333,2024-05-26 06:00:00,6001,ug.m-3
2024-05-26 06:00:00,9.81,2024-05-26 07:00:00,6001,ug.m-3
2024-05-26 07:00:00,9.323333333333332,2024-05-26 08:00:00,6001,ug.m-3
2024-05-26 08:00:00,9.520000000000001,2024-05-26 09:00:00,6001,ug.m-3
2024-05-26 09:00:00,7.91,2024-05-26 10:00:00,6001,ug.m-3
2024-05-26 10:00:00,6.833333333333333,2024-05-26 11:00:00,6001,ug.m-3
2024-05-26 11:00:00,6.596666666666667,2024-05-26 12:00:00,6001,ug.m-3
2024-05-26 12:00:00,5.25,2024-05-26 13:00:00,6001,ug.m-3
2024-05-26 13:00:00,5.3133333333333335,2024-05-26 14:00:00,6001,ug.m-3
2024-05-26 14:00:00,5.760000000000001,2024-05-26 15:00:00,6001,ug.m-3
2024-05-26 15:00:00,5.666666666666667,2024-05-26 16:00:00,6001,ug.m-3
2024-05-26 16:00:00,5.789999999999999,2024-05-26 17:00:00,6001,ug.m-3
2024-05-26 17:00:00,5.863333333333333,2024-05-26 18:00:00,6001,ug.m-3
2024-05-26 18:00:00,6.906666666666666,2024-05-26 19:00:00,6001,ug.m-3
2024-05-26 19:00:00,10.533333333333333,2024-05-26 20:00:00,6001,ug.m-3
2024-05-26 20:00:00,12.256666666666666,2024-05-26 21:00:00,6001,ug.m-3
2024-05-26 21:00:00,12.99,2024-05-26 22:00:00,6001,ug.m-3
2024-05-26 22:00:00,10.236666666666666,2024-05-26 23:00:00,6001,ug.m-3
2024-05-26 23:00:00,7.53,2024-05-27 00:00:00,6001,ug.m-3
2024-05-27 00:00:00,5.59,2024-05-27 01:00:00,6001,ug.m-3
2024-05-27 01:00:00,4.253333333333333,2024-05-27 02:00:00,6001,ug.m-3
2024-05-27 02:00:00,2.84,2024-05-27 03:00:00,6001,ug.m-3
2024-05-27 03:00:00,2.3966666666666665,2024-05-27 04:00:00,6001,ug.m-3
2024-05-27 04:00:00,1.4033333333333333,2024-05-27 05:00:00,6001,ug.m-3
2024-05-27 05:00:00,1.64,2024-05-27 06:00:00,6001,ug.m-3
2024-05-27 06:00:00,2.5533333333333332,2024-05-27 07:00:00,6001,ug.m-3
2024-05-27 07:00:00,2.856666666666667,2024-05-27 08:00:00,6001,ug.m-3
2024-05-27 08:00:00,2.8333333333333335,2024-05-27 09:00:00,6001,ug.m-3
2024-05-27 09:00:00,2.47,2024-05-27 10:00:00,6001,ug.m-3
2024-05-27 10:00:00,3.25,2024-05-27 11:00:00,6001,ug.m-3
2024-05-27 11:00:00,3.34,2024-05-27 12:00:00,6001,ug.m-3
2024-05-27 12:00:00,3.5933333333333337,2024-05-27 13:00:00,6001,ug.m-3
2024-05-27 13:00:00,2.3333333333333335,2024-05-27 14:00:00,6001,ug.m-3
2024-05-27 14:00:00,2.953333333333333,2024-05-27 15:00:00,6001,ug.m-3
2024-05-27 15:00:00,4.446666666666666,2024-05-27 16:00:00,6001,ug.m-3
2024-05-27 16:00:00,5.16,2024-05-27 17:00:00,6001,ug.m-3
2024-05-27 17:00:00,5.55,2024-05-27 18:00:00,6001,ug.m-3
2024-05-27 18:00:00,7.006666666666667,2024-05-27 19:00:00,6001,ug.m-3
2024-05-27 19:00:00,7.739999999999999,2024-05-27 20:00:00,6001,ug.m-3
2024-05-27 20:00:00,7.483333333333333,2024-05-27 21:00:00,6001,ug.m-3
2024-05-27 21:00:00,7.390000000000001,2024-05-27 22:00:00,6001,ug.m-3
2024-05-27 22:00:00,5.636666666666667,2024-05-27 23:00:00,6001,ug.m-3
2024-05-27 23:00:00,3.14,2024-05-28 00:00:00,6001,ug.m-3
2024-05-28 00:00:00,3.36,2024-05-28 01:00:00,6001,ug.m-3
2024-05-28 01:00:00,4.053333333333334,2024-05-28 02:00:00,6001,ug.m-3
2024-05-28 02:00:00,3.4,2024-05-28 03:00:00,6001,ug.m-3
2024-05-28 03:00:00,2.8666666666666667,2024-05-28 04:00:00,6001,ug.m-3
2024-05-28 04:00:00,3.1966666666666668,2024-05-28 05:00:00,6001,ug.m-3
2024-05-28 05:00:00,3.17,2024-05-28 06:00:00,6001,ug.m-3
2024-05-28 06:00:00,3.75,2024-05-28 07:00:00,6001,ug.m-3
2024-05-28 07:00:00,3.7466666666666666,2024-05-28 08:00:00,6001,ug.m-3
2024-05-28 08:00:00,4.183333333333334,2024-05-28 09:00:00,6001,ug.m-3
2024-05-28 09:00:00,3.6199999999999997,2024-05-28 10:00:00,6001,ug.m-3
2024-05-28 10:00:00,3.443333333333333,2024-05-28 11:00:00,6001,ug.m-3
2024-05-28 11:00:00,3.1766666666666663,2024-05-28 12:00:00,6001,ug.m-3
2024-05-28 12:00:00,3.27,2024-05-28 13:00:00,6001,ug.m-3
2024-05-28 13:00:00,2.4133333333333336,2024-05-28 14:00:00,6001,ug.m-3
2024-05-28 14:00:00,2.1199999999999997,2024-05-28 15:00:00,6001,ug.m-3
2024-05-28 15:00:00,2.703333333333333,2024-05-28 16:00:00,6001,ug.m-3
2024-05-28 16:00:00,2.2466666666666666,2024-05-28 17:00:00,6001,ug.m-3
2024-05-28 17:00:00,2.893333333333333,2024-05-28 18:00:00,6001,ug.m-3
2024-05-28 18:00:00,4.076666666666667,2024-05-28 19:00:00,6001,ug.m-3
2024-05-28 19:00:00,4.666666666666667,2024-05-28 20:00:00,6001,ug.m-3
2024-05-28 20:00:00,6.43,2024-05-28 21:00:00,6001,ug.m-3
2024-05-28 21:00:00,8.253333333333332,2024-05-28 22:00:00,6001,ug.m-3
2024-05-28 22:00:00,11.573333333333332,2024-05-28 23:00:00,6001,ug.m-3
2024-05-28 23:00:00,11.423333333333334,2024-05-29 00:00:00,6001,ug.m-3
2024-05-29 00:00:00,10.093333333333334,2024-05-29 01:00:00,6001,ug.m-3
2024-05-29 01:00:00,7.946666666666666,2024-05-29 02:00:00,6001,ug.m-3
2024-05-29 02:00:00,6.123333333333332,2024-05-29 03:00:00,6001,ug.m-3
2024-05-29 03:00:00,5.12,2024-05-29 04:00:00,6001,ug.m-3
2024-05-29 04:00:00,4.626666666666667,2024-05-29 05:00:00,6001,ug.m-3
2024-05-29 05:00:00,4.41,2024-05-29 06:00:00,6001,ug.m-3
2024-05-29 06:00:00,5.413333333333334,2024-05-29 07:00:00,6001,ug.m-3
2024-05-29 07:00:00,5.273333333333333,2024-05-29 08:00:00,6001,ug.m-3
2024-05-29 08:00:00,5.760000000000001,2024-05-29 09:00:00,6001,ug.m-3
2024-05-29 09:00:00,5.766666666666667,2024-05-29 10:00:00,6001,ug.m-3
2024-05-29 10:00:00,5.09,2024-05-29 11:00:00,6001,ug.m-3
2024-05-29 11:00:00,3.26,2024-05-29 12:00:00,6001,ug.m-3
2024-05-29 12:00:00,2.1733333333333333,2024-05-29 13:00:00,6001,ug.m-3
2024-05-29 13:00:00,2.356666666666667,2024-05-29 14:00:00,6001,ug.m-3
2024-05-29 14:00:00,3.2266666666666666,2024-05-29 15:00:00,6001,ug.m-3
2024-05-29 15:00:00,2.72,2024-05-29 16:00:00,6001,ug.m-3
2024-05-29 16:00:00,3.0,2024-05-29 17:00:00,6001,ug.m-3
2024-05-29 17:00:00,3.17,2024-05-29 18:00:00,6001,ug.m-3
2024-05-29 18:00:00,5.0,2024-05-29 19:00:00,6001,ug.m-3
2024-05-29 19:00:00,7.5200000000000005,2024-05-29 20:00:00,6001,ug.m-3
2024-05-29 20:00:00,9.483333333333333,2024-05-29 21:00:00,6001,ug.m-3
2024-05-29 21:00:00,8.846666666666666,2024-05-29 22:00:00,6001,ug.m-3
2024-05-29 22:00:00,8.77,2024-05-29 23:00:00,6001,ug.m-3
2024-05-29 23:00:00,8.44,2024-05-30 00:00:00,6001,ug.m-3
2024-05-30 00:00:00,8.16,2024-05-30 01:00:00,6001,ug.m-3
2024-05-30 01:00:00,6.976666666666667,2024-05-30 02:00:00,6001,ug.m-3
2024-05-30 02:00:00,5.093333333333334,2024-05-30 03:00:00,6001,ug.m-3
2024-05-30 03:00:00,3.533333333333333,2024-05-30 04:00:00,6001,ug.m-3
2024-05-30 04:00:00,3.91,2024-05-30 05:00:00,6001,ug.m-3
2024-05-30 05:00:00,3.3433333333333337,2024-05-30 06:00:00,6001,ug.m-3
2024-05-30 06:00:00,3.623333333333333,2024-05-30 07:00:00,6001,ug.m-3
2024-05-30 07:00:00,4.433333333333334,2024-05-30 08:00:00,6001,ug.m-3
2024-05-30 08:00:00,4.3566666666666665,2024-05-30 09:00:00,6001,ug.m-3
2024-05-30 09:00:00,3.6133333333333333,2024-05-30 10:00:00,6001,ug.m-3
2024-05-30 10:00:00,3.1199999999999997,2024-05-30 11:00:00,6001,ug.m-3
2024-05-30 11:00:00,2.36,2024-05-30 12:00:00,6001,ug.m-3
2024-05-30 12:00:00,1.89,2024-05-30 13:00:00,6001,ug.m-3
2024-05-30 13:00:00,2.63,2024-05-30 14:00:00,6001,ug.m-3
2024-05-30 14:00:00,3.73,2024-05-30 15:00:00,6001,ug.m-3
2024-05-30 15:00:00,5.676666666666667,2024-05-30 16:00:00,6001,ug.m-3
2024-05-30 16:00:00,7.346666666666667,2024-05-30 17:00:00,6001,ug.m-3
2024-05-30 17:00:00,7.81,2024-05-30 18:00:00,6001,ug.m-3
2024-05-30 18:00:00,7.773333333333333,2024-05-30 19:00:00,6001,ug.m-3
2024-05-30 19:00:00,8.596666666666666,2024-05-30 20:00:00,6001,ug.m-3
2024-05-30 20:00:00,8.35,2024-05-30 21:00:00,6001,ug.m-3
2024-05-30 21:00:00,6.916666666666667,2024-05-30 22:00:00,6001,ug.m-3
2024-05-30 22:00:00,6.0566666666666675,2024-05-30 23:00:00,6001,ug.m-3
2024-05-30 23:00:00,5.423333333333333,2024-05-31 00:00:00,6001,ug.m-3
2024-05-31 00:00:00,5.11,2024-05-31 01:00:00,6001,ug.m-3
2024-05-31 01:00:00,5.003333333333333,2024-05-31 02:00:00,6001,ug.m-3
2024-05-31 02:00:00,4.046666666666667,2024-05-31 03:00:00,6001,ug.m-3
2024-05-31 03:00:00,3.9033333333333338,2024-05-31 04:00:00,6001,ug.m-3
2024-05-31 04:00:00,4.25,2024-05-31 05:00:00,6001,ug.m-3
2024-05-31 05:00:00,4.07,2024-05-31 06:00:00,6001,ug.m-3
2024-05-31 06:00:00,5.043333333333333,2024-05-31 07:00:00,6001,ug.m-3
2024-05-31 07:00:00,4.829999999999999,2024-05-31 08:00:00,6001,ug.m-3
2024-05-31 08:00:00,4.26,2024-05-31 09:00:00,6001,ug.m-3
2024-05-31 09:00:00,3.063333333333333,2024-05-31 10:00:00,6001,ug.m-3
2024-05-31 10:00:00,2.7466666666666666,2024-05-31 11:00:00,6001,ug.m-3
2024-05-31 11:00:00,3.1133333333333333,2024-05-31 12:00:00,6001,ug.m-3
2024-05-31 12:00:00,2.766666666666667,2024-05-31 13:00:00,6001,ug.m-3
2024-05-31 13:00:00,3.5700000000000003,2024-05-31 14:00:00,6001,ug.m-3
2024-05-31 14:00:00,2.69,2024-05-31 15:00:00,6001,ug.m-3
2024-05-31 15:00:00,2.9433333333333334,2024-05-31 16:00:00,6001,ug.m-3
2024-05-31 16:00:00,4.523333333333333,2024-05-31 17:00:00,6001,ug.m-3
2024-05-31 17:00:00,5.376666666666666,2024-05-31 18:00:00,6001,ug.m-3
2024-05-31 18:00:00,7.063333333333333,2024-05-31 19:00:00,6001,ug.m-3
2024-05-31 19:00:00,8.9,2024-05-31 20:00:00,6001,ug.m-3
2024-05-31 20:00:00,9.806666666666667,2024-05-31 21:00:00,6001,ug.m-3
2024-05-31 21:00:00,9.520000000000001,2024-05-31 22:00:00,6001,ug.m-3
2024-05-31 22:00:00,8.276666666666666,2024-05-31 23:00:00,6001,ug.m-3
2024-05-31 23:00:00,6.683333333333334,2024-06-01 00:00:00,6001,ug.m-3
2024-06-01 00:00:00,7.043333333333333,2024-06-01 01:00:00,6001,ug.m-3
2024-06-01 01:00:00,6.316666666666666,2024-06-01 02:00:00,6001,ug.m-3
2024-06-01 02:00:00,5.463333333333334,2024-06-01 03:00:00,6001,ug.m-3
2024-06-01 03:00:00,4.84,2024-06-01 04:00:00,6001,ug.m-3
2024-06-01 04:00:00,5.123333333333334,2024-06-01 05:00:00,6001,ug.m-3
2024-06-01 05:00:00,5.843333333333334,2024-06-01 06:00:00,6001,ug.m-3
2024-06-01 06:00:00,5.71,2024-06-01 07:00:00,6001,ug.m-3
2024-06-01 07:00:00,4.76,2024-06-01 08:00:00,6001,ug.m-3
2024-06-01 08:00:00,4.173333333333333,2024-06-01 09:00:00,6001,ug.m-3
2024-06-01 09:00:00,3.4966666666666666,2024-06-01 10:00:00,6001,ug.m-3
2024-06-01 10:00:00,2.953333333333333,2024-06-01 11:00:00,6001,ug.m-3
2024-06-01 11:00:00,2.7533333333333334,2024-06-01 12:00:00,6001,ug.m-3
2024-06-01 12:00:00,3.0833333333333335,2024-06-01 13:00:00,6001,ug.m-3
2024-06-01 13:00:00,2.7866666666666666,2024-06-01 14:00:00,6001,ug.m-3
2024-06-01 14:00:00,3.7866666666666666,2024-06-01 15:00:00,6001,ug.m-3
2024-06-01 15:00:00,3.8733333333333335,2024-06-01 16:00:00,6001,ug.m-3
2024-06-01 16:00:00,3.896666666666667,2024-06-01 17:00:00,6001,ug.m-3
2024-06-01 17:00:00,4.056666666666667,2024-06-01 18:00:00,6001,ug.m-3
2024-06-01 18:00:00,6.533333333333334,2024-06-01 19:00:00,6001,ug.m-3
2024-06-01 19:00:00,8.520000000000001,2024-06-01 20:00:00,6001,ug.m-3
2024-06-01 20:00:00,9.276666666666666,2024-06-01 21:00:00,6001,ug.m-3
2024-06-01 21:00:00,9.216666666666667,2024-06-01 22:00:00,6001,ug.m-3
2024-06-01 22:00:00,7.536666666666666,2024-06-01 23:00:00,6001,ug.m-3
2024-06-01 23:00:00,6.503333333333334,2024-06-02 00:00:00,6001,ug.m-3
2024-06-02 00:00:00,5.403333333333333,2024-06-02 01:00:00,6001,ug.m-3
2024-06-02 01:00:00,5.206666666666666,2024-06-02 02:00:00,6001,ug.m-3
2024-06-02 02:00:00,5.376666666666666,2024-06-02 03:00:00,6001,ug.m-3
2024-06-02 03:00:00,5.823333333333333,2024-06-02 04:00:00,6001,ug.m-3
2024-06-02 04:00:00,6.036666666666666,2024-06-02 05:00:00,6001,ug.m-3
2024-06-02 05:00:00,5.506666666666667,2024-06-02 06:00:00,6001,ug.m-3
2024-06-02 06:00:00,5.023333333333333,2024-06-02 07:00:00,6001,ug.m-3
2024-06-02 07:00:00,4.923333333333333,2024-06-02 08:00:00,6001,ug.m-3
2024-06-02 08:00:00,3.233333333333333,2024-06-02 09:00:00,6001,ug.m-3
2024-06-02 09:00:00,1.72,2024-06-02 10:00:00,6001,ug.m-3
2024-06-02 10:00:00,1.61,2024-06-02 11:00:00,6001,ug.m-3
2024-06-02 11:00:00,1.7066666666666668,2024-06-02 12:00:00,6001,ug.m-3
2024-06-02 12:00:00,2.02,2024-06-02 13:00:00,6001,ug.m-3
2024-06-02 13:00:00,1.7066666666666668,2024-06-02 14:00:00,6001,ug.m-3
2024-06-02 14:00:00,1.2566666666666666,2024-06-02 15:00:00,6001,ug.m-3
2024-06-02 15:00:00,1.3233333333333333,2024-06-02 16:00:00,6001,ug.m-3
2024-06-02 16:00:00,1.3433333333333335,2024-06-02 17:00:00,6001,ug.m-3
2024-06-02 17:00:00,2.276666666666667,2024-06-02 18:00:00,6001,ug.m-3
2024-06-02 18:00:00,4.283333333333333,2024-06-02 19:00:00,6001,ug.m-3
2024-06-02 19:00:00,7.003333333333333,2024-06-02 20:00:00,6001,ug.m-3
2024-06-02 20:00:00,8.573333333333332,2024-06-02 21:00:00,6001,ug.m-3
2024-06-02 21:00:00,9.22,2024-06-02 22:00:00,6001,ug.m-3
2024-06-02 22:00:00,10.516666666666667,2024-06-02 23:00:00,6001,ug.m-3
2024-06-02 23:00:00,9.096666666666666,2024-06-03 00:00:00,6001,ug.m-3
2024-06-03 00:00:00,7.97,2024-06-03 01:00:00,6001,ug.m-3
2024-06-03 01:00:00,5.956666666666667,2024-06-03 02:00:00,6001,ug.m-3
2024-06-03 02:00:00,4.88,2024-06-03 03:00:00,6001,ug.m-3
2024-06-03 03:00:00,4.746666666666667,2024-06-03 04:00:00,6001,ug.m-3
2024-06-03 04:00:00,5.32,2024-06-03 05:00:00,6001,ug.m-3
2024-06-03 05:00:00,5.996666666666666,2024-06-03 06:00:00,6001,ug.m-3
2024-06-03 06:00:00,5.63,2024-06-03 07:00:00,6001,ug.m-3
2024-06-03 07:00:00,4.890000000000001,2024-06-03 08:00:00,6001,ug.m-3
2024-06-03 08:00:00,3.8200000000000003,2024-06-03 09:00:00,6001,ug.m-3
2024-06-03 09:00:00,4.18,2024-06-03 10:00:00,6001,ug.m-3
2024-06-03 10:00:00,5.173333333333333,2024-06-03 11:00:00,6001,ug.m-3
2024-06-03 11:00:00,3.7533333333333334,2024-06-03 12:00:00,6001,ug.m-3
2024-06-03 12:00:00,3.016666666666667,2024-06-03 13:00:00,6001,ug.m-3
2024-06-03 13:00:00,1.8566666666666667,2024-06-03 14:00:00,6001,ug.m-3
2024-06-03 14:00:00,2.733333333333333,2024-06-03 15:00:00,6001,ug.m-3
2024-06-03 15:00:00,3.376666666666667,2024-06-03 16:00:00,6001,ug.m-3
2024-06-03 16:00:00,3.5933333333333337,2024-06-03 17:00:00,6001,ug.m-3
2024-06-03 17:00:00,4.276666666666666,2024-06-03 18:00:00,6001,ug.m-3
2024-06-03 18:00:00,5.466666666666668,2024-06-03 19:00:00,6001,ug.m-3
2024-06-03 19:00:00,7.053333333333334,2024-06-03 20:00:00,6001,ug.m-3
2024-06-03 20:00:00,9.166666666666666,2024-06-03 21:00:00,6001,ug.m-3
2024-06-03 21:00:00,11.453333333333333,2024-06-03 22:00:00,6001,ug.m-3
2024-06-03 22:00:00,12.373333333333335,2024-06-03 23:00:00,6001,ug.m-3
2024-06-03 23:00:00,11.683333333333332,2024-06-04 00:00:00,6001,ug.m-3
2024-06-04 00:00:00,10.36,2024-06-04 01:00:00,6001,ug.m-3
2024-06-04 01:00:00,6.96,2024-06-04 02:00:00,6001,ug.m-3
2024-06-04 02:00:00,6.493333333333333,2024-06-04 03:00:00,6001,ug.m-3
2024-06-04 03:00:00,7.239999999999999,2024-06-04 04:00:00,6001,ug.m-3
2024-06-04 04:00:00,7.506666666666668,2024-06-04 05:00:00,6001,ug.m-3
2024-06-04 05:00:00,7.53,2024-06-04 06:00:00,6001,ug.m-3
2024-06-04 06:00:00,8.366666666666667,2024-06-04 07:00:00,6001,ug.m-3
2024-06-04 07:00:00,8.186666666666666,2024-06-04 08:00:00,6001,ug.m-3
2024-06-04 08:00:00,7.053333333333334,2024-06-04 09:00:00,6001,ug.m-3
2024-06-04 09:00:00,6.573333333333333,2024-06-04 10:00:00,6001,ug.m-3
