Ciudad,Fecha,NDVI
Murcia,2023-08-29,1.6800000000000002e-05
Murcia,2023-09-14,1.5790000000000003e-05
Murcia,2023-09-30,1.462e-05
Murcia,2023-10-16,1.649e-05
Murcia,2023-11-01,2e-05
Murcia,2023-11-17,1.904e-05
Murcia,2023-12-03,2.131e-05
Murcia,2023-12-19,2.127e-05
Murcia,2024-01-01,1.8220000000000002e-05
Murcia,2024-01-17,1.961e-05
Murcia,2024-02-02,2.065e-05
Murcia,2024-02-18,1.527e-05
Murcia,2024-03-05,1.4920000000000001e-05
Murcia,2024-03-21,1.5845e-05
Murcia,2024-04-06,1.677e-05
Murcia,2024-04-22,1.613e-05
Murcia,2024-05-08,1.7990000000000002e-05
Murcia,2024-05-24,1.757e-05
Murcia,2024-06-09,1.81e-05
Murcia,2024-06-25,1.527e-05
Murcia,2024-07-11,1.85e-05
Murcia,2024-07-27,1.568e-05
Murcia,2024-08-12,1.5240000000000001e-05
Murcia,2024-08-28,1.613e-05
Murcia,2024-09-13,1.588e-05
Murcia,2024-09-29,1.8e-05
Murcia,2024-10-15,1.917e-05
Murcia,2024-10-31,1.957e-05
Murcia,2024-11-16,1.843e-05
Murcia,2024-12-02,2.0660000000000002e-05
Murcia,2024-12-18,2.0280000000000002e-05
Santa Cruz de Tenerife,2012-12-18,1.2470000000000001e-05
Santa Cruz de Tenerife,2013-01-01,1.3270000000000002e-05
Santa Cruz de Tenerife,2013-01-17,1.5850000000000002e-05
Santa Cruz de Tenerife,2013-02-02,1.571e-05
Santa Cruz de Tenerife,2013-02-18,1.09e-05
Santa Cruz de Tenerife,2013-03-06,1.722e-05
Santa Cruz de Tenerife,2013-03-22,1.5700000000000002e-05
Santa Cruz de Tenerife,2013-04-07,1.624e-05
Santa Cruz de Tenerife,2013-04-23,1.539e-05
Santa Cruz de Tenerife,2013-05-09,1.1940000000000001e-05
Santa Cruz de Tenerife,2013-05-25,1.5700000000000002e-05
Santa Cruz de Tenerife,2013-06-10,1.5140000000000002e-05
Santa Cruz de Tenerife,2013-06-26,1.4580000000000003e-05
Santa Cruz de Tenerife,2013-07-12,1.4190000000000001e-05
Santa Cruz de Tenerife,2013-07-28,1.455e-05
Santa Cruz de Tenerife,2013-08-13,1.4560000000000001e-05
Santa Cruz de Tenerife,2013-08-29,1.4360000000000001e-05
Santa Cruz de Tenerife,2013-09-14,1.629e-05
Santa Cruz de Tenerife,2013-09-30,1.8220000000000002e-05
Santa Cruz de Tenerife,2013-10-16,1.3550000000000002e-05
Santa Cruz de Tenerife,2013-11-01,1.4110000000000002e-05
Santa Cruz de Tenerife,2013-11-17,1.467e-05
Santa Cruz de Tenerife,2013-12-03,1.4380000000000001e-05
Santa Cruz de Tenerife,2013-12-19,1.5720000000000002e-05
Santa Cruz de Tenerife,2014-01-01,1.347e-05
Santa Cruz de Tenerife,2014-01-17,1.5015000000000001e-05
Santa Cruz de Tenerife,2014-02-02,1.656e-05
Santa Cruz de Tenerife,2014-02-18,1.3600000000000002e-05
Santa Cruz de Tenerife,2014-03-06,1.536e-05
Santa Cruz de Tenerife,2014-03-22,1.727e-05
Santa Cruz de Tenerife,2014-04-07,1.344e-05
Santa Cruz de Tenerife,2014-04-23,1.198e-05
Santa Cruz de Tenerife,2014-05-09,1.3510000000000001e-05
Santa Cruz de Tenerife,2014-05-25,1.293e-05
Santa Cruz de Tenerife,2014-06-10,1.56e-05
Santa Cruz de Tenerife,2014-06-26,1.361e-05
Santa Cruz de Tenerife,2014-07-12,1.605e-05
Santa Cruz de Tenerife,2014-07-28,1.32e-05
Santa Cruz de Tenerife,2014-08-13,1.7530000000000003e-05
Santa Cruz de Tenerife,2014-08-29,1.558e-05
Santa Cruz de Tenerife,2014-09-14,1.745e-05
Santa Cruz de Tenerife,2014-09-30,1.9270000000000004e-05
Santa Cruz de Tenerife,2014-10-16,1.4920000000000001e-05
Santa Cruz de Tenerife,2014-11-01,1.5570000000000002e-05
Santa Cruz de Tenerife,2014-11-17,1.4690000000000002e-05
Santa Cruz de Tenerife,2014-12-03,1.565e-05
Santa Cruz de Tenerife,2014-12-19,1.6610000000000002e-05
Santa Cruz de Tenerife,2015-01-01,1.6610000000000002e-05
Santa Cruz de Tenerife,2015-01-17,1.6346666666666667e-05
Santa Cruz de Tenerife,2015-02-02,1.6083333333333336e-05
Santa Cruz de Tenerife,2015-02-18,1.582e-05
Santa Cruz de Tenerife,2015-03-06,1.4540000000000001e-05
Santa Cruz de Tenerife,2015-03-22,1.591e-05
Santa Cruz de Tenerife,2015-04-07,1.659e-05
Santa Cruz de Tenerife,2015-04-23,1.3189999999999999e-05
Santa Cruz de Tenerife,2015-05-09,1.305e-05
Santa Cruz de Tenerife,2015-05-25,1.707e-05
Santa Cruz de Tenerife,2015-06-10,1.367e-05
Santa Cruz de Tenerife,2015-06-26,1.3569999999999999e-05
Santa Cruz de Tenerife,2015-07-12,1.853e-05
Santa Cruz de Tenerife,2015-07-28,1.923e-05
Santa Cruz de Tenerife,2015-08-13,1.758e-05
Santa Cruz de Tenerife,2015-08-29,1.669e-05
Santa Cruz de Tenerife,2015-09-14,1.3930000000000002e-05
Santa Cruz de Tenerife,2015-09-30,1.6320000000000003e-05
Santa Cruz de Tenerife,2015-10-16,1.529e-05
Santa Cruz de Tenerife,2015-11-01,1.704e-05
Santa Cruz de Tenerife,2015-11-17,1.6565e-05
Santa Cruz de Tenerife,2015-12-03,1.609e-05
Santa Cruz de Tenerife,2015-12-19,1.607e-05
Santa Cruz de Tenerife,2016-01-01,1.607e-05
Santa Cruz de Tenerife,2016-01-17,1.449e-05
Santa Cruz de Tenerife,2016-02-02,1.81e-05
Santa Cruz de Tenerife,2016-02-18,1.7610000000000002e-05
Santa Cruz de Tenerife,2016-03-05,1.797e-05
Santa Cruz de Tenerife,2016-03-21,2.1790000000000003e-05
Santa Cruz de Tenerife,2016-04-06,1.538e-05
Santa Cruz de Tenerife,2016-04-22,1.4030000000000001e-05
Santa Cruz de Tenerife,2016-05-08,1.7150000000000004e-05
Santa Cruz de Tenerife,2016-05-24,1.528e-05
Santa Cruz de Tenerife,2016-06-09,1.6930000000000002e-05
Santa Cruz de Tenerife,2016-06-25,1.9520000000000003e-05
Santa Cruz de Tenerife,2016-07-11,1.485e-05
Santa Cruz de Tenerife,2016-07-27,1.5245e-05
Santa Cruz de Tenerife,2016-08-12,1.5640000000000003e-05
Santa Cruz de Tenerife,2016-08-28,1.6850000000000003e-05
Santa Cruz de Tenerife,2016-09-13,1.4940000000000001e-05
Santa Cruz de Tenerife,2016-09-29,1.613e-05
Santa Cruz de Tenerife,2016-10-15,1.692e-05
Santa Cruz de Tenerife,2016-10-31,2.022e-05
Santa Cruz de Tenerife,2016-11-16,1.78e-05
Santa Cruz de Tenerife,2016-12-02,1.422e-05
Santa Cruz de Tenerife,2016-12-18,1.724e-05
Santa Cruz de Tenerife,2017-01-01,1.724e-05
Santa Cruz de Tenerife,2017-01-17,1.381e-05
Santa Cruz de Tenerife,2017-02-02,1.503e-05
Santa Cruz de Tenerife,2017-02-18,1.6150000000000003e-05
Santa Cruz de Tenerife,2017-03-06,1.9200000000000003e-05
Santa Cruz de Tenerife,2017-03-22,1.475e-05
Santa Cruz de Tenerife,2017-04-07,1.3250000000000002e-05
Santa Cruz de Tenerife,2017-04-23,1.4785000000000002e-05
Santa Cruz de Tenerife,2017-05-09,1.6320000000000003e-05
Santa Cruz de Tenerife,2017-05-25,1.48e-05
Santa Cruz de Tenerife,2017-06-10,1.895e-05
Santa Cruz de Tenerife,2017-06-26,1.3300000000000001e-05
Santa Cruz de Tenerife,2017-07-12,1.074e-05
Santa Cruz de Tenerife,2017-07-28,1.4390000000000001e-05
Santa Cruz de Tenerife,2017-08-13,1.539e-05
Santa Cruz de Tenerife,2017-08-29,1.747e-05
Santa Cruz de Tenerife,2017-09-14,1.301e-05
Santa Cruz de Tenerife,2017-09-30,1.933e-05
Santa Cruz de Tenerife,2017-10-16,1.505e-05
Santa Cruz de Tenerife,2017-11-01,1.6270000000000002e-05
Santa Cruz de Tenerife,2017-11-17,1.361e-05
Santa Cruz de Tenerife,2017-12-03,1.4860000000000002e-05
Santa Cruz de Tenerife,2017-12-19,1.3039999999999999e-05
Santa Cruz de Tenerife,2018-01-01,1.3039999999999999e-05
Santa Cruz de Tenerife,2018-01-17,1.861e-05
Santa Cruz de Tenerife,2018-02-02,1.683e-05
Santa Cruz de Tenerife,2018-02-18,1.898e-05
Santa Cruz de Tenerife,2018-03-06,1.659e-05
Santa Cruz de Tenerife,2018-03-22,1.53e-05
Santa Cruz de Tenerife,2018-04-07,1.2770000000000001e-05
Santa Cruz de Tenerife,2018-04-23,1.6270000000000002e-05
Santa Cruz de Tenerife,2018-05-09,1.54e-05
Santa Cruz de Tenerife,2018-05-25,1.745e-05
Santa Cruz de Tenerife,2018-06-10,1.76e-05
Santa Cruz de Tenerife,2018-06-26,1.75e-05
Santa Cruz de Tenerife,2018-07-12,1.7230000000000003e-05
Santa Cruz de Tenerife,2018-07-28,1.373e-05
Santa Cruz de Tenerife,2018-08-13,1.248e-05
Santa Cruz de Tenerife,2018-08-29,1.8360000000000004e-05
Santa Cruz de Tenerife,2018-09-14,1.749e-05
Santa Cruz de Tenerife,2018-09-30,1.497e-05
Santa Cruz de Tenerife,2018-10-16,1.885e-05
Santa Cruz de Tenerife,2018-11-01,1.7910000000000003e-05
Santa Cruz de Tenerife,2018-11-17,1.79e-05
Santa Cruz de Tenerife,2018-12-03,1.1840000000000002e-05
Santa Cruz de Tenerife,2018-12-19,1.2659999999999999e-05
Santa Cruz de Tenerife,2019-01-01,1.5570000000000002e-05
Santa Cruz de Tenerife,2019-01-17,1.321e-05
Santa Cruz de Tenerife,2019-02-02,1.97e-05
Santa Cruz de Tenerife,2019-02-18,1.904e-05
Santa Cruz de Tenerife,2019-03-06,1.777e-05
Santa Cruz de Tenerife,2019-03-22,1.5620000000000003e-05
Santa Cruz de Tenerife,2019-04-07,1.3680000000000001e-05
Santa Cruz de Tenerife,2019-04-23,1.411e-05
Santa Cruz de Tenerife,2019-05-09,1.3180000000000001e-05
Santa Cruz de Tenerife,2019-05-25,1.3919999999999999e-05
Santa Cruz de Tenerife,2019-06-10,1.3710000000000001e-05
Santa Cruz de Tenerife,2019-06-26,1.702e-05
Santa Cruz de Tenerife,2019-07-12,1.5055e-05
Santa Cruz de Tenerife,2019-07-28,1.309e-05
Santa Cruz de Tenerife,2019-08-13,1.838e-05
Santa Cruz de Tenerife,2019-08-29,1.649e-05
Santa Cruz de Tenerife,2019-09-14,1.5700000000000002e-05
Santa Cruz de Tenerife,2019-09-30,1.8900000000000002e-05
Santa Cruz de Tenerife,2019-10-16,1.841e-05
Santa Cruz de Tenerife,2019-11-01,1.8310000000000003e-05
Santa Cruz de Tenerife,2019-11-17,1.3710000000000001e-05
Santa Cruz de Tenerife,2019-12-03,1.349e-05
Santa Cruz de Tenerife,2019-12-19,1.9450000000000002e-05
Santa Cruz de Tenerife,2020-01-01,1.6380000000000002e-05
Santa Cruz de Tenerife,2020-01-17,1.79e-05
Santa Cruz de Tenerife,2020-02-02,1.6780000000000002e-05
Santa Cruz de Tenerife,2020-02-18,1.5040000000000002e-05
Santa Cruz de Tenerife,2020-03-05,1.853e-05
Santa Cruz de Tenerife,2020-03-21,1.9580000000000002e-05
Santa Cruz de Tenerife,2020-04-06,1.686e-05
Santa Cruz de Tenerife,2020-04-22,1.3130000000000001e-05
Santa Cruz de Tenerife,2020-05-08,1.449e-05
Santa Cruz de Tenerife,2020-05-24,1.414e-05
Santa Cruz de Tenerife,2020-06-09,1.6850000000000003e-05
Santa Cruz de Tenerife,2020-06-25,1.6289999999999998e-05
Santa Cruz de Tenerife,2020-07-11,1.48e-05
Santa Cruz de Tenerife,2020-07-27,1.2650000000000001e-05
Santa Cruz de Tenerife,2020-08-12,2.077e-05
Santa Cruz de Tenerife,2020-08-28,2.317e-05
Santa Cruz de Tenerife,2020-09-13,1.5e-05
Santa Cruz de Tenerife,2020-09-29,1.6000000000000003e-05
Santa Cruz de Tenerife,2020-10-15,1.6700000000000003e-05
Santa Cruz de Tenerife,2020-10-31,1.505e-05
Santa Cruz de Tenerife,2020-11-16,1.932e-05
Santa Cruz de Tenerife,2020-12-02,1.248e-05
Santa Cruz de Tenerife,2020-12-18,1.76e-05
Santa Cruz de Tenerife,2021-01-01,1.5360000000000002e-05
Santa Cruz de Tenerife,2021-01-17,1.3120000000000001e-05
Santa Cruz de Tenerife,2021-02-02,1.944e-05
Santa Cruz de Tenerife,2021-02-18,1.609e-05
Santa Cruz de Tenerife,2021-03-06,1.891e-05
Santa Cruz de Tenerife,2021-03-22,2.173e-05
Santa Cruz de Tenerife,2021-04-07,1.5040000000000002e-05
Santa Cruz de Tenerife,2021-04-23,1.364e-05
Santa Cruz de Tenerife,2021-05-09,1.366e-05
Santa Cruz de Tenerife,2021-05-25,1.3680000000000001e-05
Santa Cruz de Tenerife,2021-06-10,1.3700000000000001e-05
Santa Cruz de Tenerife,2021-06-26,1.83e-05
Santa Cruz de Tenerife,2021-07-12,1.487e-05
Santa Cruz de Tenerife,2021-07-28,1.8990000000000003e-05
Santa Cruz de Tenerife,2021-08-13,1.63e-05
Santa Cruz de Tenerife,2021-08-29,1.344e-05
Santa Cruz de Tenerife,2021-09-14,1.605e-05
Santa Cruz de Tenerife,2021-09-30,1.437e-05
Santa Cruz de Tenerife,2021-10-16,1.984e-05
Santa Cruz de Tenerife,2021-11-01,1.883e-05
Santa Cruz de Tenerife,2021-11-17,1.8465e-05
Santa Cruz de Tenerife,2021-12-03,1.81e-05
Santa Cruz de Tenerife,2021-12-19,1.4514999999999999e-05
Santa Cruz de Tenerife,2022-01-01,1.093e-05
Santa Cruz de Tenerife,2022-01-17,1.612e-05
Santa Cruz de Tenerife,2022-02-02,1.677e-05
Santa Cruz de Tenerife,2022-02-18,1.4380000000000001e-05
Santa Cruz de Tenerife,2022-03-06,2.0870000000000002e-05
Santa Cruz de Tenerife,2022-03-22,1.831e-05
Santa Cruz de Tenerife,2022-04-07,1.575e-05
Santa Cruz de Tenerife,2022-04-23,1.705e-05
Santa Cruz de Tenerife,2022-05-09,1.809e-05
Santa Cruz de Tenerife,2022-05-25,1.356e-05
Santa Cruz de Tenerife,2022-06-10,1.2839999999999999e-05
Santa Cruz de Tenerife,2022-06-26,1.794e-05
Santa Cruz de Tenerife,2022-07-12,1.6000000000000003e-05
Santa Cruz de Tenerife,2022-07-28,1.336e-05
Santa Cruz de Tenerife,2022-08-13,1.336e-05
Santa Cruz de Tenerife,2022-08-29,2.183e-05
Santa Cruz de Tenerife,2022-09-14,1.6000000000000003e-05
Santa Cruz de Tenerife,2022-09-30,1.974e-05
Santa Cruz de Tenerife,2022-10-16,1.59e-05
Santa Cruz de Tenerife,2022-11-01,1.703e-05
Santa Cruz de Tenerife,2022-11-17,1.4560000000000001e-05
Santa Cruz de Tenerife,2022-12-03,1.7440000000000002e-05
Santa Cruz de Tenerife,2022-12-19,1.719e-05
Santa Cruz de Tenerife,2023-01-01,1.612e-05
Santa Cruz de Tenerife,2023-01-17,1.4855000000000001e-05
Santa Cruz de Tenerife,2023-02-02,1.359e-05
Santa Cruz de Tenerife,2023-02-18,1.87e-05
Santa Cruz de Tenerife,2023-03-06,1.785e-05
Santa Cruz de Tenerife,2023-03-22,1.473e-05
Santa Cruz de Tenerife,2023-04-07,1.7820000000000002e-05
Santa Cruz de Tenerife,2023-04-23,1.47e-05
Santa Cruz de Tenerife,2023-05-09,1.7140000000000002e-05
Santa Cruz de Tenerife,2023-05-25,1.427e-05
Santa Cruz de Tenerife,2023-06-10,1.762e-05
Santa Cruz de Tenerife,2023-06-26,1.3800000000000002e-05
Santa Cruz de Tenerife,2023-07-12,1.917e-05
Santa Cruz de Tenerife,2023-07-28,2.0495e-05
Santa Cruz de Tenerife,2023-08-13,2.182e-05
Santa Cruz de Tenerife,2023-08-29,1.3500000000000001e-05
Santa Cruz de Tenerife,2023-09-14,2.125e-05
Santa Cruz de Tenerife,2023-09-30,1.4130000000000002e-05
Santa Cruz de Tenerife,2023-10-16,1.536e-05
Santa Cruz de Tenerife,2023-11-01,1.583e-05
Santa Cruz de Tenerife,2023-11-17,2.318e-05
Santa Cruz de Tenerife,2023-12-03,1.6289999999999998e-05
Santa Cruz de Tenerife,2023-12-19,1.966e-05
Santa Cruz de Tenerife,2024-01-01,1.4050000000000003e-05
Santa Cruz de Tenerife,2024-01-17,1.6270000000000002e-05
Santa Cruz de Tenerife,2024-02-02,1.2270000000000001e-05
Santa Cruz de Tenerife,2024-02-18,1.166e-05
Santa Cruz de Tenerife,2024-03-05,1.338e-05
Santa Cruz de Tenerife,2024-03-21,1.4770000000000001e-05
Santa Cruz de Tenerife,2024-04-06,1.356e-05
Santa Cruz de Tenerife,2024-04-22,1.8990000000000003e-05
Santa Cruz de Tenerife,2024-05-08,3.0520000000000006e-05
Santa Cruz de Tenerife,2024-05-24,1.702e-05
Santa Cruz de Tenerife,2024-06-09,2.258e-05
Santa Cruz de Tenerife,2024-06-25,1.749e-05
Santa Cruz de Tenerife,2024-07-11,1.2950000000000001e-05
Santa Cruz de Tenerife,2024-07-27,1.196e-05
Santa Cruz de Tenerife,2024-08-12,1.93e-05
Santa Cruz de Tenerife,2024-08-28,1.217e-05
Santa Cruz de Tenerife,2024-09-13,1.595e-05
Santa Cruz de Tenerife,2024-09-29,1.88e-05
Santa Cruz de Tenerife,2024-10-15,1.358e-05
Santa Cruz de Tenerife,2024-10-31,1.624e-05
Santa Cruz de Tenerife,2024-11-16,1.758e-05
Santa Cruz de Tenerife,2024-12-02,1.8890000000000004e-05
Santa Cruz de Tenerife,2024-12-18,1.168e-05
Sevilla,2012-12-18,1.473e-05
Sevilla,2013-01-01,1.473e-05
Sevilla,2013-01-17,1.249e-05
Sevilla,2013-02-02,1.199e-05
Sevilla,2013-02-18,1.2740000000000002e-05
Sevilla,2013-03-06,1.364e-05
Sevilla,2013-03-22,1.291e-05
Sevilla,2013-04-07,1.461e-05
Sevilla,2013-04-23,1.4770000000000001e-05
Sevilla,2013-05-09,1.5759999999999998e-05
Sevilla,2013-05-25,1.5190000000000002e-05
Sevilla,2013-06-10,1.399e-05
Sevilla,2013-06-26,1.565e-05
Sevilla,2013-07-12,1.4210000000000001e-05
Sevilla,2013-07-28,1.4430000000000002e-05
Sevilla,2013-08-13,1.3900000000000002e-05
Sevilla,2013-08-29,1.4430000000000002e-05
Sevilla,2013-09-14,1.3039999999999999e-05
Sevilla,2013-09-30,1.497e-05
Sevilla,2013-10-16,1.358e-05
Sevilla,2013-11-01,1.178e-05
Sevilla,2013-11-17,1.3100000000000002e-05
Sevilla,2013-12-03,1.4380000000000001e-05
Sevilla,2013-12-19,1.4210000000000001e-05
Sevilla,2014-01-01,1.2790000000000001e-05
Sevilla,2014-01-17,8.840000000000002e-06
Sevilla,2014-02-02,1.2410000000000001e-05
Sevilla,2014-02-18,1.113e-05
Sevilla,2014-03-06,1.258e-05
Sevilla,2014-03-22,1.3075e-05
Sevilla,2014-04-07,1.3569999999999999e-05
Sevilla,2014-04-23,1.525e-05
Sevilla,2014-05-09,1.4310000000000002e-05
Sevilla,2014-05-25,1.3189999999999999e-05
Sevilla,2014-06-10,1.499e-05
Sevilla,2014-06-26,1.3480000000000001e-05
Sevilla,2014-07-12,1.255e-05
Sevilla,2014-07-28,1.329e-05
Sevilla,2014-08-13,1.267e-05
Sevilla,2014-08-29,1.143e-05
Sevilla,2014-09-14,1.3300000000000001e-05
Sevilla,2014-09-30,1.43e-05
Sevilla,2014-10-16,1.3830000000000001e-05
Sevilla,2014-11-01,1.3710000000000001e-05
Sevilla,2014-11-17,1.464e-05
Sevilla,2014-12-03,1.3800000000000002e-05
Sevilla,2014-12-19,1.3020000000000002e-05
Sevilla,2015-01-01,1.186e-05
Sevilla,2015-01-17,1.183e-05
Sevilla,2015-02-02,1.244e-05
Sevilla,2015-02-18,1.2120000000000001e-05
Sevilla,2015-03-06,1.182e-05
Sevilla,2015-03-22,1.293e-05
Sevilla,2015-04-07,1.493e-05
Sevilla,2015-04-23,1.598e-05
Sevilla,2015-05-09,1.613e-05
Sevilla,2015-05-25,1.4380000000000001e-05
Sevilla,2015-06-10,1.3170000000000001e-05
Sevilla,2015-06-26,1.4060000000000001e-05
Sevilla,2015-07-12,1.314e-05
Sevilla,2015-07-28,1.3300000000000001e-05
Sevilla,2015-08-13,1.376e-05
Sevilla,2015-08-29,1.4030000000000001e-05
Sevilla,2015-09-14,1.427e-05
Sevilla,2015-09-30,1.2870000000000002e-05
Sevilla,2015-10-16,1.342e-05
Sevilla,2015-11-01,1.397e-05
Sevilla,2015-11-17,1.3265e-05
Sevilla,2015-12-03,1.256e-05
Sevilla,2015-12-19,1.362e-05
Sevilla,2016-01-01,1.527e-05
Sevilla,2016-01-17,1.373e-05
Sevilla,2016-02-02,1.061e-05
Sevilla,2016-02-18,1.195e-05
Sevilla,2016-03-05,1.252e-05
Sevilla,2016-03-21,1.349e-05
Sevilla,2016-04-06,1.3550000000000002e-05
Sevilla,2016-04-22,1.4190000000000001e-05
Sevilla,2016-05-08,1.382e-05
Sevilla,2016-05-24,1.3830000000000001e-05
Sevilla,2016-06-09,1.3420000000000002e-05
Sevilla,2016-06-25,1.44e-05
Sevilla,2016-07-11,1.3700000000000001e-05
Sevilla,2016-07-27,1.3100000000000002e-05
Sevilla,2016-08-12,1.3550000000000002e-05
Sevilla,2016-08-28,1.399e-05
Sevilla,2016-09-13,1.24e-05
Sevilla,2016-09-29,1.3070000000000002e-05
Sevilla,2016-10-15,1.316e-05
Sevilla,2016-10-31,1.4810000000000002e-05
Sevilla,2016-11-16,1.4449999999999999e-05
Sevilla,2016-12-02,1.4979999999999999e-05
Sevilla,2016-12-18,1.52e-05
Sevilla,2017-01-01,1.3039999999999999e-05
Sevilla,2017-01-17,1.2100000000000001e-05
Sevilla,2017-02-02,1.2540000000000002e-05
Sevilla,2017-02-18,1.143e-05
Sevilla,2017-03-06,1.3320000000000001e-05
Sevilla,2017-03-22,1.544e-05
Sevilla,2017-04-07,1.6250000000000002e-05
Sevilla,2017-04-23,1.73e-05
Sevilla,2017-05-09,1.583e-05
Sevilla,2017-05-25,1.575e-05
Sevilla,2017-06-10,1.4779999999999999e-05
Sevilla,2017-06-26,1.356e-05
Sevilla,2017-07-12,1.465e-05
Sevilla,2017-07-28,1.3850000000000001e-05
Sevilla,2017-08-13,1.369e-05
Sevilla,2017-08-29,1.347e-05
Sevilla,2017-09-14,1.4069999999999999e-05
Sevilla,2017-09-30,1.3900000000000002e-05
Sevilla,2017-10-16,1.4690000000000002e-05
Sevilla,2017-11-01,1.4449999999999999e-05
Sevilla,2017-11-17,1.575e-05
Sevilla,2017-12-03,1.4630000000000002e-05
Sevilla,2017-12-19,1.238e-05
Sevilla,2018-01-01,1.2690000000000002e-05
Sevilla,2018-01-17,1.3400000000000002e-05
Sevilla,2018-02-02,1.2570000000000002e-05
Sevilla,2018-02-18,1.2120000000000001e-05
Sevilla,2018-03-06,1.394e-05
Sevilla,2018-03-22,1.151e-05
Sevilla,2018-04-07,1.196e-05
Sevilla,2018-04-23,1.529e-05
Sevilla,2018-05-09,1.452e-05
Sevilla,2018-05-25,1.381e-05
Sevilla,2018-06-10,1.4580000000000003e-05
Sevilla,2018-06-26,1.4580000000000003e-05
Sevilla,2018-07-12,1.2800000000000001e-05
Sevilla,2018-07-28,1.4210000000000001e-05
Sevilla,2018-08-13,1.473e-05
Sevilla,2018-08-29,1.349e-05
Sevilla,2018-09-14,1.382e-05
Sevilla,2018-09-30,1.286e-05
Sevilla,2018-10-16,1.2260000000000001e-05
Sevilla,2018-11-01,1.359e-05
Sevilla,2018-11-17,1.648e-05
Sevilla,2018-12-03,1.3630000000000002e-05
Sevilla,2018-12-19,1.4410000000000001e-05
Sevilla,2019-01-01,1.4420000000000001e-05
Sevilla,2019-01-17,1.409e-05
Sevilla,2019-02-02,1.3120000000000001e-05
Sevilla,2019-02-18,1.2290000000000001e-05
Sevilla,2019-03-06,1.552e-05
Sevilla,2019-03-22,1.5890000000000002e-05
Sevilla,2019-04-07,1.369e-05
Sevilla,2019-04-23,1.467e-05
Sevilla,2019-05-09,1.4920000000000001e-05
Sevilla,2019-05-25,1.605e-05
Sevilla,2019-06-10,1.3919999999999999e-05
Sevilla,2019-06-26,1.462e-05
Sevilla,2019-07-12,1.4060000000000001e-05
Sevilla,2019-07-28,1.4040000000000001e-05
Sevilla,2019-08-13,1.2839999999999999e-05
Sevilla,2019-08-29,1.2290000000000001e-05
Sevilla,2019-09-14,1.4570000000000001e-05
Sevilla,2019-09-30,1.4160000000000002e-05
Sevilla,2019-10-16,1.4030000000000001e-05
Sevilla,2019-11-01,1.49e-05
Sevilla,2019-11-17,1.4429999999999999e-05
Sevilla,2019-12-03,1.396e-05
Sevilla,2019-12-19,1.5070000000000001e-05
Sevilla,2020-01-01,1.3180000000000001e-05
Sevilla,2020-01-17,1.2100000000000001e-05
Sevilla,2020-02-02,1.336e-05
Sevilla,2020-02-18,1.285e-05
Sevilla,2020-03-05,1.6530000000000003e-05
Sevilla,2020-03-21,1.5190000000000002e-05
Sevilla,2020-04-06,1.4810000000000002e-05
Sevilla,2020-04-22,1.4950000000000001e-05
Sevilla,2020-05-08,1.6610000000000002e-05
Sevilla,2020-05-24,1.5470000000000003e-05
Sevilla,2020-06-09,1.4710000000000001e-05
Sevilla,2020-06-25,1.535e-05
Sevilla,2020-07-11,1.5e-05
Sevilla,2020-07-27,1.411e-05
Sevilla,2020-08-12,1.472e-05
Sevilla,2020-08-28,1.4740000000000001e-05
Sevilla,2020-09-13,1.6819999999999998e-05
Sevilla,2020-09-29,1.3650000000000001e-05
Sevilla,2020-10-15,1.718e-05
Sevilla,2020-10-31,1.503e-05
Sevilla,2020-11-16,1.6100000000000002e-05
Sevilla,2020-12-02,1.526e-05
Sevilla,2020-12-18,1.4420000000000001e-05
Sevilla,2021-01-01,1.6170000000000003e-05
Sevilla,2021-01-17,1.4099999999999999e-05
Sevilla,2021-02-02,1.2460000000000001e-05
Sevilla,2021-02-18,1.363e-05
Sevilla,2021-03-06,1.48e-05
Sevilla,2021-03-22,1.4190000000000001e-05
Sevilla,2021-04-07,1.847e-05
Sevilla,2021-04-23,1.537e-05
Sevilla,2021-05-09,1.569e-05
Sevilla,2021-05-25,1.539e-05
Sevilla,2021-06-10,1.4050000000000003e-05
Sevilla,2021-06-26,1.4760000000000001e-05
Sevilla,2021-07-12,1.577e-05
Sevilla,2021-07-28,1.3250000000000002e-05
Sevilla,2021-08-13,1.53e-05
Sevilla,2021-08-29,1.397e-05
Sevilla,2021-09-14,1.568e-05
Sevilla,2021-09-30,1.59e-05
Sevilla,2021-10-16,1.464e-05
Sevilla,2021-11-01,1.4069999999999999e-05
Sevilla,2021-11-17,1.3100000000000002e-05
Sevilla,2021-12-03,1.381e-05
Sevilla,2021-12-19,2.105e-05
Sevilla,2022-01-01,1.3710000000000001e-05
Sevilla,2022-01-17,1.147e-05
Sevilla,2022-02-02,1.2970000000000001e-05
Sevilla,2022-02-18,1.2230000000000001e-05
Sevilla,2022-03-06,1.531e-05
Sevilla,2022-03-22,1.473e-05
Sevilla,2022-04-07,1.586e-05
Sevilla,2022-04-23,1.618e-05
Sevilla,2022-05-09,1.502e-05
Sevilla,2022-05-25,1.556e-05
Sevilla,2022-06-10,1.4810000000000002e-05
Sevilla,2022-06-26,1.301e-05
Sevilla,2022-07-12,1.4710000000000001e-05
Sevilla,2022-07-28,1.497e-05
Sevilla,2022-08-13,1.399e-05
Sevilla,2022-08-29,1.4540000000000001e-05
