Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
TFM,Sevilla,37.38861,-5.99556,2017-04-23,h17v05,1253.0,2513.0,0.173,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-05-09,h17v05,1253.0,2513.0,0.1583,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-05-25,h17v05,1253.0,2513.0,0.1575,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-06-10,h17v05,1253.0,2513.0,0.1478,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-06-26,h17v05,1253.0,2513.0,0.1356,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-07-12,h17v05,1253.0,2513.0,0.1465,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-07-28,h17v05,1253.0,2513.0,0.1385,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-08-13,h17v05,1253.0,2513.0,0.1369,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-08-29,h17v05,1253.0,2513.0,0.1347,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-09-14,h17v05,1253.0,2513.0,0.1407,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-09-30,h17v05,1253.0,2513.0,0.139,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-10-16,h17v05,1253.0,2513.0,0.1469,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-11-01,h17v05,1253.0,2513.0,0.1445,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-11-17,h17v05,1253.0,2513.0,0.1575,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-12-03,h17v05,1253.0,2513.0,0.1463,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2017-12-19,h17v05,1253.0,2513.0,0.1238,4172.0,0b0001000001001100,0b00,VI produced with good quality,0b0011,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-01-01,h17v05,1253.0,2513.0,0.1269,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-01-17,h17v05,1253.0,2513.0,0.134,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-02-02,h17v05,1253.0,2513.0,0.1257,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-02-18,h17v05,1253.0,2513.0,0.1212,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-03-06,h17v05,1253.0,2513.0,0.1394,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-03-22,h17v05,1253.0,2513.0,0.1151,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-04-07,h17v05,1253.0,2513.0,0.1196,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-04-23,h17v05,1253.0,2513.0,0.1529,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-05-09,h17v05,1253.0,2513.0,0.1452,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-05-25,h17v05,1253.0,2513.0,0.1381,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-06-10,h17v05,1253.0,2513.0,0.1458,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-06-26,h17v05,1253.0,2513.0,0.1458,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-07-12,h17v05,1253.0,2513.0,0.128,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-07-28,h17v05,1253.0,2513.0,0.1421,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-08-13,h17v05,1253.0,2513.0,0.1473,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-08-29,h17v05,1253.0,2513.0,0.1349,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-09-14,h17v05,1253.0,2513.0,0.1382,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-09-30,h17v05,1253.0,2513.0,0.1286,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-10-16,h17v05,1253.0,2513.0,0.1226,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-11-01,h17v05,1253.0,2513.0,0.1359,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-11-17,h17v05,1253.0,2513.0,0.1648,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-12-03,h17v05,1253.0,2513.0,0.1363,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2018-12-19,h17v05,1253.0,2513.0,0.1441,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-01-01,h17v05,1253.0,2513.0,0.1442,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-01-17,h17v05,1253.0,2513.0,0.1409,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-02-02,h17v05,1253.0,2513.0,0.1312,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-02-18,h17v05,1253.0,2513.0,0.1229,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-03-06,h17v05,1253.0,2513.0,0.1552,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-03-22,h17v05,1253.0,2513.0,0.1589,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-04-07,h17v05,1253.0,2513.0,0.1369,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-04-23,h17v05,1253.0,2513.0,0.1467,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-05-09,h17v05,1253.0,2513.0,0.1492,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-05-25,h17v05,1253.0,2513.0,0.1605,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-06-10,h17v05,1253.0,2513.0,0.1392,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-06-26,h17v05,1253.0,2513.0,0.1462,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-07-12,h17v05,1253.0,2513.0,0.1406,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-07-28,h17v05,1253.0,2513.0,0.1404,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-08-13,h17v05,1253.0,2513.0,0.1284,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-08-29,h17v05,1253.0,2513.0,0.1229,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-09-14,h17v05,1253.0,2513.0,0.1457,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-09-30,h17v05,1253.0,2513.0,0.1416,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-10-16,h17v05,1253.0,2513.0,0.1403,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-11-01,h17v05,1253.0,2513.0,0.149,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-11-17,h17v05,1253.0,2513.0,0.0642,36330.0,0b1000110111101010,0b10,"Pixel produced, but most probably cloudy",0b1010,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
TFM,Sevilla,37.38861,-5.99556,2019-12-03,h17v05,1253.0,2513.0,0.1396,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2019-12-19,h17v05,1253.0,2513.0,0.1507,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-01-01,h17v05,1253.0,2513.0,0.1318,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-01-17,h17v05,1253.0,2513.0,0.121,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-02-02,h17v05,1253.0,2513.0,0.1336,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-02-18,h17v05,1253.0,2513.0,0.1285,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-03-05,h17v05,1253.0,2513.0,0.1653,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-03-21,h17v05,1253.0,2513.0,0.1519,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-04-06,h17v05,1253.0,2513.0,0.1481,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-04-22,h17v05,1253.0,2513.0,0.1495,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-05-08,h17v05,1253.0,2513.0,0.1661,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-05-24,h17v05,1253.0,2513.0,0.1547,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-06-09,h17v05,1253.0,2513.0,0.1471,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-06-25,h17v05,1253.0,2513.0,0.1535,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-07-11,h17v05,1253.0,2513.0,0.15,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-07-27,h17v05,1253.0,2513.0,0.1411,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-08-12,h17v05,1253.0,2513.0,0.1472,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-08-28,h17v05,1253.0,2513.0,0.1474,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-09-13,h17v05,1253.0,2513.0,0.1682,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-09-29,h17v05,1253.0,2513.0,0.1365,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-10-15,h17v05,1253.0,2513.0,0.1718,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-10-31,h17v05,1253.0,2513.0,0.1503,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-11-16,h17v05,1253.0,2513.0,0.161,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-12-02,h17v05,1253.0,2513.0,0.137,3158.0,0b0000110001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2020-12-18,h17v05,1253.0,2513.0,0.1442,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2021-01-01,h17v05,1253.0,2513.0,0.1617,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2021-01-17,h17v05,1253.0,2513.0,0.141,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2021-02-02,h17v05,1253.0,2513.0,0.1246,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2021-02-18,h17v05,1253.0,2513.0,0.1347,37978.0,0b1001010001011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b1,Yes
TFM,Sevilla,37.38861,-5.99556,2021-03-06,h17v05,1253.0,2513.0,0.148,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2021-03-22,h17v05,1253.0,2513.0,0.1419,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2021-04-07,h17v05,1253.0,2513.0,0.1847,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,Sevilla,37.38861,-5.99556,2021-04-23,h17v05,1253.0,2513.0,0.1537,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
